Date,Pct_Gain,OBV_Ratio,40D_MA_to_Price_Ratio,5D_MA_to_Price_Ratio,RSI,ROC,Close
2019-11-15,0.0,,,,,,12.989999771118164
2019-11-18,-0.0038491294546465493,-inf,,,0.0,,12.9399995803833
2019-11-19,0.004636817740524268,0.27231638418079096,,,0.5454553336107644,,13.0
2019-11-20,-0.004615416893592239,6.08298755186722,,,0.3529415064597019,,12.9399995803833
2019-11-21,-0.005409559280846965,1.695088676671214,,-0.00602408706784463,0.2500009934077461,,12.869999885559082
2019-11-22,-0.0015539630355239087,1.4160965794768612,,-0.005417918321160009,0.2307706415288119,,12.850000381469727
2019-11-25,0.0015563815949917181,0.8309178743961353,,-0.002789405019690605,0.2857142857142857,,12.869999885559082
2019-11-26,0.0069930189112803465,0.6049931600547196,,0.004806953337213926,0.45945980777012835,,12.960000038146973
2019-11-27,-0.0030864168005625414,2.0423968343697005,,0.002016443522606881,0.41463448673694403,,12.920000076293945
2019-11-29,0.0,1.0,,0.0012399244131813258,0.4146344867369439,,12.920000076293945
2019-12-02,0.004643921485145475,0.5070578466648215,,0.0038669465448799567,0.4893614430939675,,12.979999542236328
2019-12-03,-0.0015407938978948543,1.9203056768558953,,0.0009267905441585622,0.4693879537019196,,12.960000038146973
2019-12-04,0.005401211004489204,0.6736782262649232,,0.005246091678989151,0.5357143465355133,,13.029999732971191
2019-12-05,0.0,1.0,,0.003542814931372762,0.5357143465355133,,13.029999732971191
2019-12-06,0.0038373132585982628,-0.2843881856540084,,0.004917035242208545,0.5737707737285618,0.006928418335156339,13.079999923706055
2019-12-09,0.001529086993909079,3.6305637982195846,,0.004601259186520101,0.6379319700151108,0.01236482274149231,13.100000381469727
2019-12-10,0.0030534321136057585,2.1172864732325296,,0.004894487635556999,0.6250006386228906,0.010769257178673275,13.140000343322754
2019-12-11,0.004566169282702592,1.3507044972013125,,0.006864971079808324,0.7321440735694823,0.02009275404274269,13.199999809265137
2019-12-12,-0.0015151139680561476,0.6959131180337239,,0.003044151607563883,0.8039235485843473,0.02408705690545787,13.180000305175781
2019-12-13,0.0,1.0,,0.0015197626098859551,0.8367360840794084,0.025680927152494926,13.180000305175781
2019-12-16,0.006069796802253391,1.5459958932238194,,0.0051546414110885674,0.8545468732389482,0.030303057248691756,13.260000228881836
2019-12-17,0.005279011584913285,1.2725461548678443,,0.00755856450492276,0.8490579278551417,0.028549373801698197,13.329999923706055
2019-12-18,0.0015004094432216064,1.1618828932261769,,0.006787341706967709,0.9215703140777752,0.03328175717001436,13.350000381469727
2019-12-19,0.0029962517385804244,1.1834351419331657,,0.0066155544464645555,0.9272743035988313,0.03637772943137829,13.390000343322754
2019-12-20,0.008215060034117094,1.185441020191286,,0.010025424417529738,0.9333348168304871,0.04006166996166782,13.5
2019-12-23,-0.007407435664424145,0.9045911506691426,,0.0004479293042101151,0.823529411764706,0.0339505848061874,13.399999618530273
2019-12-24,0.0029850718650552555,1.0445954555107242,,0.0017888786277122648,0.8153846831011746,0.03146583697731353,13.4399995803833
2019-12-26,0.002976187730794999,1.094260351019855,,0.002826939879439383,0.8260870166146753,0.034535672946059526,13.479999542236328
2019-12-27,0.005192926622824112,1.251548179341095,,0.005640522900612677,0.8309860857581509,0.035932742337175805,13.550000190734863
2019-12-30,-0.0029520266634666115,0.8916872835230084,,0.002523033329771218,0.7808219893919995,0.03129769736434995,13.510000228881836
2019-12-31,0.0029607669263775893,1.137117807002941,,0.0032578294324456802,0.7808219893919995,0.03120242288429287,13.550000190734863
2020-01-02,0.0007380242613335142,1.3772691782158892,,0.002217317436957078,0.764706212343906,0.02727277390556293,13.5600004196167
2020-01-03,-0.000737479983213607,0.7480069446905007,,0.00044299663955138513,0.776118893113201,0.028072828299843255,13.550000190734863
2020-01-06,0.0,1.0,,0.00044299663955138513,0.776118893113201,0.028072828299843255,13.550000190734863
2020-01-07,-0.0022140024021330973,0.9142627066458244,,-0.0019193733645992417,0.709677320117271,0.019607860059875692,13.520000457763672
2020-01-08,0.006656745256387486,1.0595824050567328,,0.0038353350692954535,0.7187496740372736,0.021005231400882396,13.609999656677246
2020-01-09,-0.001469471314758164,0.9268495428096426,,0.0019168403597442651,0.6875,0.017977510431482324,13.59000015258789
2020-01-10,0.0007358520065896546,1.102031126351886,,0.001915442264737388,0.6721312756886391,0.015683348227223393,13.600000381469727
2020-01-13,0.005147036239763203,1.0606060606060606,,0.005294891202229035,0.6491229537819062,0.012592598243996056,13.670000076293945
2020-01-14,0.0007315456346761451,1.0353419092755585,0.032004999172156046,0.003668392539622145,0.7916676600783603,0.020895574225114677,13.680000305175781
2020-01-15,0.004385925775139299,1.067704246228965,0.03506721410280744,0.006151115476298763,0.8000007629409083,0.022321443459919266,13.739999771118164
2020-01-16,0.0021834561241091954,1.0554489404270957,0.03570827156407286,0.005696776093293554,0.7959194397841969,0.02151342176375426,13.770000457763672
2020-01-17,0.0007261637527311571,1.059615459011954,0.034942426983105124,0.0037878543157450206,0.7674423246674326,0.016974135719466377,13.779999732971191
2020-01-21,-0.0036284609364126696,0.9043081416575393,0.029659866526111855,-0.0007278325796552521,0.75,0.01628418279995114,13.729999542236328
2020-01-22,0.009468326203581512,1.0777181153861681,0.037483362477268356,0.006097548312091972,0.7924529999424195,0.0228781890463996,13.859999656677246
2020-01-23,-0.004328965903940496,0.9230913313853301,0.031158944140513345,0.0008703419445346139,0.7068970620153509,0.017699097617354553,13.800000190734863
2020-01-24,-0.0007246542567840297,0.9343776632441865,0.028643884729927738,-0.0001450010925213574,0.7068970620153509,0.01771215998079989,13.789999961853027
2020-01-27,-0.018854258854319683,0.9328526754690758,0.008177917576658311,-0.015427163931606591,0.48809494074718274,-0.0014760485226670284,13.529999732971191
2020-01-28,0.012564676988106038,1.065834807710215,0.019364183193365525,-0.0026208547885178124,0.5918365360941921,0.013313561050813716,13.699999809265137
2020-01-29,0.0,1.0,0.0178873108017914,-0.0002918922636956367,0.5505619181511134,0.006612796095386786,13.699999809265137
2020-01-30,0.004379592733725568,1.0359514240782806,0.020866192335259548,0.004672920623714161,0.5913978604887733,0.01250920341318551,13.760000228881836
2020-01-31,-0.005087256346958946,0.9679949399114485,0.014299440860827017,0.0010236727406991442,0.5454541075878704,0.006617587969791616,13.6899995803833
2020-02-03,-0.0021913611315356185,0.9566562118836034,0.010897102183200724,-0.0030652465387335237,0.4947367258680437,-0.0007315456346761451,13.65999984741211
2020-02-04,-0.010248857336185191,0.8322936114020308,-0.00036965544565004116,-0.010683413371912365,0.42592599133569164,-0.011695895017748925,13.520000457763672
2020-02-05,0.0,1.0,-0.0011820037824572527,-0.008070407612154162,0.39215724773455707,-0.01601159512512773,13.520000457763672
2020-02-06,0.0036981682964245532,1.0713973082394135,0.0016423133644445365,-0.0016186221889954444,0.40384569534844905,-0.01452438317289162,13.569999694824219
