Date,Pct_Gain,OBV_Ratio,40D_MA_to_Price_Ratio,5D_MA_to_Price_Ratio,RSI,ROC,Close
2019-11-15,0.0,,,,,,17.81999969482422
2019-11-18,-0.00729512699174506,-inf,,,0.0,,17.690000534057617
2019-11-19,-0.06387795556815856,2.4218854468464452,,,0.0,,16.559999465942383
2019-11-20,-0.012077225968644578,1.3131192294714886,,,0.0,,16.360000610351562
2019-11-21,-0.01772621666920049,1.2364923263799668,,-0.04911244409324145,0.0,,16.06999969482422
2019-11-22,0.023024321484745647,0.7867870704475469,,-0.011068312796636448,0.17452862866186053,,16.440000534057617
2019-11-25,0.01824812818217736,0.7525391985016928,,0.018619919409471608,0.2768595269302644,,16.739999771118164
2019-11-26,0.01373951883996738,0.5917169203280048,,0.027488455378585686,0.33962254644754464,,16.969999313354492
2019-11-27,-0.00353561982145556,1.4794284173631707,,0.017081680387699638,0.3321032924649147,,16.90999984741211
2019-11-29,-0.02424599947437933,1.2201487097244497,,-0.012685489142139406,0.2884615149488501,,16.5
2019-12-02,-0.0254545500784209,1.420838809893655,,-0.0336538374468065,0.2542372516068339,,16.079999923706055
2019-12-03,-0.01243779914266574,1.3216298040534857,,-0.03570559455079236,0.24064168532154512,,15.880000114440918
2019-12-04,0.02518895272808197,0.8451210588272724,,-0.003061814295469256,0.3140097542007747,,16.280000686645508
2019-12-05,0.005528264667809202,0.7995708316078756,,0.00912344492506234,0.32860531767052736,,16.3700008392334
2019-12-06,0.01588260893121496,0.6648853524177221,,0.023510525135404636,0.3674831736936992,-0.0667789312254169,16.6299991607666
2019-12-09,0.022248999272730163,-0.274829161208087,,0.03456668903630322,0.42706124726902334,-0.03900511663237072,17.0
2019-12-10,-0.162941203397863,-19.748518423086832,,-0.11625888077370083,0.3171114352905667,-0.14070048302223548,14.229999542236328
2019-12-11,0.040056266116292205,0.7593288450498408,,-0.06364670120577465,0.38427297834862395,-0.09535454531888166,14.800000190734863
